taxon_occurrence_key	taxon_occurrence_comment	nameserver_recommended_scientific_name	nameserver_recommended_name_authority	nameserver_recommended_name_rank	sample_vague_date_start	sample_vague_date_end	sample_vague_date_type	survey_event_comment	location_name_item_name	survey_event_location_name	sample_lat	sample_long	sample_spatial_ref	sample_spatial_ref_system	sample_spatial_ref_qualifier
BFN0017900009RSC	PB:Ugent:AqE:484	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	1999-06-20 00:00:00.000	1999-06-20 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSD	PB:Ugent:AqE:649	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	1999-06-20 00:00:00.000	1999-06-20 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSE	PB:Ugent:AqE:2508	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-06-20 00:00:00.000	1999-06-20 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSF	PB:Ugent:AqE:22	Atyaephyra desmarestii	(Millet, 1831)	Spp	2002-06-08 00:00:00.000	2002-06-08 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSG	PB:Ugent:AqE:164	Chelicorophium curvispinum	(G.O. Sars, 1895)	Spp	2002-06-08 00:00:00.000	2002-06-08 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSH	PB:Ugent:AqE:485	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	2002-06-08 00:00:00.000	2002-06-08 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSI	PB:Ugent:AqE:1690	Jaera istri	Veuille	Spp	2002-06-08 00:00:00.000	2002-06-08 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSJ	PB:Ugent:AqE:21	Atyaephyra desmarestii	(Millet, 1831)	Spp	2003-05-22 00:00:00.000	2003-05-22 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSK	PB:Ugent:AqE:163	Chelicorophium curvispinum	(G.O. Sars, 1895)	Spp	2003-05-22 00:00:00.000	2003-05-22 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSL	PB:Ugent:AqE:486	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	2003-05-22 00:00:00.000	2003-05-22 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSM	PB:Ugent:AqE:1689	Jaera istri	Veuille	Spp	2003-05-22 00:00:00.000	2003-05-22 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSN	PB:Ugent:AqE:165	Chelicorophium curvispinum	(G.O. Sars, 1895)	Spp	2005-06-02 00:00:00.000	2005-06-02 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSO	PB:Ugent:AqE:487	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	2005-06-02 00:00:00.000	2005-06-02 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSP	PB:Ugent:AqE:1691	Jaera istri	Veuille	Spp	2005-06-02 00:00:00.000	2005-06-02 00:00:00.000	D	eigen data VMM	Ranst	Oelegem, thv inlaat AWW-bekkens	51,1993864708933	4,62157065279102	167671.0,209965.0	BD72	Imported
BFN0017900009RSQ	PB:Ugent:AqE:306	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Ranst	Broechem, Nijlensesteenweg, 50m opw Molenbeek	51,1792029842183	4,63168590291947	168386.0,207722.0	BD72	Imported
BFN0017900009RSR	PB:Ugent:AqE:811	Dugesia tigrina	(Girard, 1850)	Spp	2009-11-01 00:00:00.000	2009-11-01 00:00:00.000	D	eigen data VMM	Ranst	Broechem, Nijlensesteenweg, 50m opw Molenbeek	51,1792029842183	4,63168590291947	168386.0,207722.0	BD72	Imported
BFN0017900009RSS	PB:Ugent:AqE:167	Chelicorophium curvispinum	(G.O. Sars, 1895)	Spp	1996-08-03 00:00:00.000	1996-08-03 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RST	PB:Ugent:AqE:166	Chelicorophium curvispinum	(G.O. Sars, 1895)	Spp	1999-09-04 00:00:00.000	1999-09-04 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RSU	PB:Ugent:AqE:488	Dikerogammarus villosus	(Sowinsky, 1894)	Spp	1999-09-04 00:00:00.000	1999-09-04 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RSV	PB:Ugent:AqE:651	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	1999-09-04 00:00:00.000	1999-09-04 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RSW	PB:Ugent:AqE:969	Ferrissia fragilis	Tryon	Spp	1999-09-04 00:00:00.000	1999-09-04 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RSX	PB:Ugent:AqE:650	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2009-06-26 00:00:00.000	2009-06-26 00:00:00.000	D	eigen data VMM	Ranst	Veer, onder brug	51,1749871372339	4,63576598441501	168673.0,207254.0	BD72	Imported
BFN0017900009RSY	PB:Ugent:AqE:307	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Ranst	Nijlensestw, zijweg naar kanaal, opw Molenbeek	51,1762528269146	4,63651683085978	168725.0,207395.0	BD72	Imported
BFN0017900009RSZ	PB:Ugent:AqE:2801	Proasellus meridianus	(Racovitza, 1919)	Spp	2004-08-12 00:00:00.000	2004-08-12 00:00:00.000	D	eigen data VMM	Ranst	Nijlensestw, zijweg naar kanaal, opw Molenbeek	51,1762528269146	4,63651683085978	168725.0,207395.0	BD72	Imported
BFN0017900009RT0	PB:Ugent:AqE:957	Ferrissia fragilis	Tryon	Spp	1999-09-26 00:00:00.000	1999-09-26 00:00:00.000	D	eigen data VMM	Roosdaal	D. De Bodtkaai, afw brug	50,8351973046634	4,03037630159407	126164.0,169474.0	BD72	Imported
BFN0017900009RT1	PB:Ugent:AqE:623	Dreissena (Dreissena) polymorpha	(Pallas, 1771)	Spp	2004-08-14 00:00:00.000	2004-08-14 00:00:00.000	D	eigen data VMM	Roosdaal	Tragel, afw Koning Boudewijnlaan (N28), thv Industriezone	50,8421523618885	4,05190749540999	127684.0,170241.0	BD72	Imported
BFN0017900009RT2	PB:Ugent:AqE:793	Dugesia tigrina	(Girard, 1850)	Spp	2004-08-14 00:00:00.000	2004-08-14 00:00:00.000	D	eigen data VMM	Roosdaal	Tragel, afw Koning Boudewijnlaan (N28), thv Industriezone	50,8421523618885	4,05190749540999	127684.0,170241.0	BD72	Imported
BFN0017900009RT3	PB:Ugent:AqE:816	Dugesia tigrina	(Girard, 1850)	Spp	2004-06-11 00:00:00.000	2004-06-11 00:00:00.000	D	eigen data VMM	Rotselaar	Werchter, Veerpont, afw soldatenbrug	50,9699649812797	4,71869167703458	174580.0,184470.0	BD72	Imported
BFN0017900009RT4	PB:Ugent:AqE:815	Dugesia tigrina	(Girard, 1850)	Spp	2004-09-04 00:00:00.000	2004-09-04 00:00:00.000	D	eigen data VMM	Rotselaar	Werchter, Veerpont, afw soldatenbrug	50,9699649812797	4,71869167703458	174580.0,184470.0	BD72	Imported
BFN0017900009RT5	PB:Ugent:AqE:2313	Haitia acuta	(Draparnaud, 1805)	Spp	2009-05-06 00:00:00.000	2009-05-06 00:00:00.000	D	eigen data VMM	Rotselaar	Wezemaal, Aarschotsestwg, opw weg	50,9433674131359	4,74424691588517	176390.0,181520.0	BD72	Imported
BFN0017900009RT6	PB:Ugent:AqE:416	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-04-08 00:00:00.000	2004-04-08 00:00:00.000	D	eigen data VMM	Ruiselede	Vorte Bossen, Kruisbergstraat	51,0766785758564	3,37355040547161	80257.0,196750.0	BD72	Imported
BFN0017900009RT7	PB:Ugent:AqE:2398	Haitia acuta	(Draparnaud, 1805)	Spp	2009-07-15 00:00:00.000	2009-07-15 00:00:00.000	D	eigen data VMM	Ruiselede	Parkstraat-Poekestraat, afwaarts	51,0433950029396	3,44374753335669	85130.0,192984.0	BD72	Imported
BFN0017900009RT8	PB:Ugent:AqE:972	Ferrissia fragilis	Tryon	Spp	2009-10-17 00:00:00.000	2009-10-17 00:00:00.000	D	eigen data VMM	Scherpenheuvel-Zichem	Rillaar, aardeweg op kruising Hompelstr/Rommelaar, afw brugje	51,0089902096029	4,96206905671574	191640.0,188920.0	BD72	Imported
BFN0017900009RT9	PB:Ugent:AqE:1149	Gammarus tigrinus	Sexton, 1939	Spp	2004-09-16 00:00:00.000	2004-09-16 00:00:00.000	D	eigen data VMM	Sint-Amands	einde Kerkstr thv steiger	51,0566101425668	4,20054990249744	138207.0,194064.0	BD72	Imported
BFN0017900009RTA	PB:Ugent:AqE:2703	Proasellus coxalis	(Dollfus, 1892)	Spp	1999-06-10 00:00:00.000	1999-06-10 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Wlp: Maatbeek-De Linie, De Klinge, Klingedijk, opw brug en overstort	51,2459673982237	4,09154515792767	130643.0,215153.0	BD72	Imported
BFN0017900009RTB	PB:Ugent:AqE:2704	Proasellus coxalis	(Dollfus, 1892)	Spp	2001-05-18 00:00:00.000	2001-05-18 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Wlp: Maatbeek-De Linie, De Klinge, Klingedijk, opw brug en overstort	51,2459673982237	4,09154515792767	130643.0,215153.0	BD72	Imported
BFN0017900009RTC	PB:Ugent:AqE:294	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2001-05-18 00:00:00.000	2001-05-18 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Wlp: Maatbeek-De Linie, De Klinge, Rode Moerpolder, opw brug	51,2493067145728	4,10541780302292	131613.0,215521.0	BD72	Imported
BFN0017900009RTD	PB:Ugent:AqE:2706	Proasellus coxalis	(Dollfus, 1892)	Spp	2001-05-18 00:00:00.000	2001-05-18 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Wlp: Maatbeek-De Linie, De Klinge, Rode Moerpolder, opw brug	51,2493067145728	4,10541780302292	131613.0,215521.0	BD72	Imported
BFN0017900009RTE	PB:Ugent:AqE:2705	Proasellus coxalis	(Dollfus, 1892)	Spp	2005-06-22 00:00:00.000	2005-06-22 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Wlp: Maatbeek-De Linie, De Klinge, Rode Moerpolder, opw brug	51,2493067145728	4,10541780302292	131613.0,215521.0	BD72	Imported
BFN0017900009RTF	PB:Ugent:AqE:295	Crangonyx pseudogracilis	Bousfield, 1958	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, Moerdijk, thv bocht	51,2504509964308	4,1149357921559	132278.0,215646.0	BD72	Imported
BFN0017900009RTG	PB:Ugent:AqE:795	Dugesia tigrina	(Girard, 1850)	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, Moerdijk, thv bocht	51,2504509964308	4,1149357921559	132278.0,215646.0	BD72	Imported
BFN0017900009RTH	PB:Ugent:AqE:2707	Proasellus coxalis	(Dollfus, 1892)	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, Moerdijk, thv bocht	51,2504509964308	4,1149357921559	132278.0,215646.0	BD72	Imported
BFN0017900009RTI	PB:Ugent:AqE:1124	Gammarus tigrinus	Sexton, 1939	Spp	2001-05-19 00:00:00.000	2001-05-19 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTJ	PB:Ugent:AqE:2710	Proasellus coxalis	(Dollfus, 1892)	Spp	2001-05-19 00:00:00.000	2001-05-19 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTK	PB:Ugent:AqE:1123	Gammarus tigrinus	Sexton, 1939	Spp	2003-06-27 00:00:00.000	2003-06-27 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTL	PB:Ugent:AqE:2709	Proasellus coxalis	(Dollfus, 1892)	Spp	2003-06-27 00:00:00.000	2003-06-27 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTM	PB:Ugent:AqE:1125	Gammarus tigrinus	Sexton, 1939	Spp	2005-06-22 00:00:00.000	2005-06-22 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTN	PB:Ugent:AqE:2708	Proasellus coxalis	(Dollfus, 1892)	Spp	2005-06-22 00:00:00.000	2005-06-22 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, opw. Dwarsdijk	51,245080792727	4,12583443937405	133037.0,215046.0	BD72	Imported
BFN0017900009RTO	PB:Ugent:AqE:2711	Proasellus coxalis	(Dollfus, 1892)	Spp	1999-06-10 00:00:00.000	1999-06-10 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, afw St. Gillisbroekpolder, opw weg	51,2374250902656	4,12700536600239	133116.0,214194.0	BD72	Imported
BFN0017900009RTP	PB:Ugent:AqE:2712	Proasellus coxalis	(Dollfus, 1892)	Spp	2000-05-04 00:00:00.000	2000-05-04 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, afw St. Gillisbroekpolder, opw weg	51,2374250902656	4,12700536600239	133116.0,214194.0	BD72	Imported
BFN0017900009RTQ	PB:Ugent:AqE:796	Dugesia tigrina	(Girard, 1850)	Spp	2004-05-05 00:00:00.000	2004-05-05 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	De Klinge, afw St. Gillisbroekpolder, opw weg	51,2374250902656	4,12700536600239	133116.0,214194.0	BD72	Imported
BFN0017900009RTR	PB:Ugent:AqE:1126	Gammarus tigrinus	Sexton, 1939	Spp	2001-05-19 00:00:00.000	2001-05-19 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTS	PB:Ugent:AqE:2714	Proasellus coxalis	(Dollfus, 1892)	Spp	2001-05-19 00:00:00.000	2001-05-19 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTT	PB:Ugent:AqE:797	Dugesia tigrina	(Girard, 1850)	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTU	PB:Ugent:AqE:1127	Gammarus tigrinus	Sexton, 1939	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTV	PB:Ugent:AqE:2468	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTW	PB:Ugent:AqE:2713	Proasellus coxalis	(Dollfus, 1892)	Spp	2004-05-07 00:00:00.000	2004-05-07 00:00:00.000	D	eigen data VMM	Sint-Gillis-Waas	Meerdonk, Polderstr., opw wg, Kieldrechtse Kreek-Grote Geul	51,2668672779294	4,1387735395957	133948.0,217467.0	BD72	Imported
BFN0017900009RTX	PB:Ugent:AqE:1627	Gammarus tigrinus	Sexton, 1939	Spp	2001-07-15 00:00:00.000	2001-07-15 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RTY	PB:Ugent:AqE:1630	Gammarus tigrinus	Sexton, 1939	Spp	2003-03-27 00:00:00.000	2003-03-27 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RTZ	PB:Ugent:AqE:1626	Gammarus tigrinus	Sexton, 1939	Spp	2004-08-04 00:00:00.000	2004-08-04 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RU0	PB:Ugent:AqE:2677	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	2004-08-04 00:00:00.000	2004-08-04 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RU1	PB:Ugent:AqE:1629	Gammarus tigrinus	Sexton, 1939	Spp	2007-06-20 00:00:00.000	2007-06-20 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RU2	PB:Ugent:AqE:1628	Gammarus tigrinus	Sexton, 1939	Spp	2007-10-11 00:00:00.000	2007-10-11 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat zijstr., zuidkant	51,2680848950283	3,5310080316486	91531.0,217907.0	BD72	Imported
BFN0017900009RU3	PB:Ugent:AqE:1631	Gammarus tigrinus	Sexton, 1939	Spp	2007-07-21 00:00:00.000	2007-07-21 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Hontseindestraat	51,2776938252929	3,53866041807076	92077.0,218970.0	BD72	Imported
BFN0017900009RU4	PB:Ugent:AqE:1633	Gammarus tigrinus	Sexton, 1939	Spp	1999-08-14 00:00:00.000	1999-08-14 00:00:00.000	D	eigen data VMM	Sint-Laureins	Langeweg, opw dam	51,2507061631639	3,54462658118663	92460.0,215963.0	BD72	Imported
BFN0017900009RU5	PB:Ugent:AqE:2679	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-08-14 00:00:00.000	1999-08-14 00:00:00.000	D	eigen data VMM	Sint-Laureins	Langeweg, opw dam	51,2507061631639	3,54462658118663	92460.0,215963.0	BD72	Imported
BFN0017900009RU6	PB:Ugent:AqE:1632	Gammarus tigrinus	Sexton, 1939	Spp	2003-08-20 00:00:00.000	2003-08-20 00:00:00.000	D	eigen data VMM	Sint-Laureins	Langeweg, opw dam	51,2507061631639	3,54462658118663	92460.0,215963.0	BD72	Imported
BFN0017900009RU7	PB:Ugent:AqE:2746	Proasellus coxalis	(Dollfus, 1892)	Spp	2003-08-20 00:00:00.000	2003-08-20 00:00:00.000	D	eigen data VMM	Sint-Laureins	Langeweg, opw dam	51,2507061631639	3,54462658118663	92460.0,215963.0	BD72	Imported
BFN0017900009RU8	PB:Ugent:AqE:2747	Proasellus coxalis	(Dollfus, 1892)	Spp	1998-11-01 00:00:00.000	1998-11-01 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, St-Janspolder	51,2648183687246	3,55499394358664	93201.0,217525.0	BD72	Imported
BFN0017900009RU9	PB:Ugent:AqE:1634	Gammarus tigrinus	Sexton, 1939	Spp	2003-03-26 00:00:00.000	2003-03-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, St-Janspolder	51,2648183687246	3,55499394358664	93201.0,217525.0	BD72	Imported
BFN0017900009RUA	PB:Ugent:AqE:2894	Proasellus meridianus	(Racovitza, 1919)	Spp	2003-03-26 00:00:00.000	2003-03-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, St-Janspolder	51,2648183687246	3,55499394358664	93201.0,217525.0	BD72	Imported
BFN0017900009RUB	PB:Ugent:AqE:1637	Gammarus tigrinus	Sexton, 1939	Spp	1999-08-01 00:00:00.000	1999-08-01 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUC	PB:Ugent:AqE:2681	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-08-01 00:00:00.000	1999-08-01 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUD	PB:Ugent:AqE:1638	Gammarus tigrinus	Sexton, 1939	Spp	2002-10-03 00:00:00.000	2002-10-03 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUE	PB:Ugent:AqE:1635	Gammarus tigrinus	Sexton, 1939	Spp	2003-03-26 00:00:00.000	2003-03-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUF	PB:Ugent:AqE:1639	Gammarus tigrinus	Sexton, 1939	Spp	2005-05-21 00:00:00.000	2005-05-21 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUG	PB:Ugent:AqE:1636	Gammarus tigrinus	Sexton, 1939	Spp	2007-07-26 00:00:00.000	2007-07-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Jan-In-Eremo, Sint-Janspolderdijk, afw weg	51,2667253915285	3,55650810916398	93309.0,217736.0	BD72	Imported
BFN0017900009RUH	PB:Ugent:AqE:1640	Gammarus tigrinus	Sexton, 1939	Spp	2003-03-26 00:00:00.000	2003-03-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, St-Margerietestraat, veldweg	51,2688469214353	3,55784672165653	93405.0,217971.0	BD72	Imported
BFN0017900009RUI	PB:Ugent:AqE:1641	Gammarus tigrinus	Sexton, 1939	Spp	2007-04-29 00:00:00.000	2007-04-29 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, St-Margerietestraat, veldweg	51,2688469214353	3,55784672165653	93405.0,217971.0	BD72	Imported
BFN0017900009RUJ	PB:Ugent:AqE:1643	Gammarus tigrinus	Sexton, 1939	Spp	1998-11-01 00:00:00.000	1998-11-01 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Molenkreekstraat	51,2826471193934	3,56613483207364	94000.0,219500.0	BD72	Imported
BFN0017900009RUK	PB:Ugent:AqE:1642	Gammarus tigrinus	Sexton, 1939	Spp	2007-07-21 00:00:00.000	2007-07-21 00:00:00.000	D	eigen data VMM	Sint-Laureins	Sint-Margriete, Molenkreekstraat	51,2826471193934	3,56613483207364	94000.0,219500.0	BD72	Imported
BFN0017900009RUL	PB:Ugent:AqE:879	Dugesia tigrina	(Girard, 1850)	Spp	1999-05-12 00:00:00.000	1999-05-12 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
BFN0017900009RUM	PB:Ugent:AqE:1645	Gammarus tigrinus	Sexton, 1939	Spp	1999-05-12 00:00:00.000	1999-05-12 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
BFN0017900009RUN	PB:Ugent:AqE:2684	Potamopyrgus antipodarum	(J.E. Gray, 1843)	Spp	1999-05-12 00:00:00.000	1999-05-12 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
BFN0017900009RUO	PB:Ugent:AqE:2897	Proasellus meridianus	(Racovitza, 1919)	Spp	1999-05-12 00:00:00.000	1999-05-12 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
BFN0017900009RUP	PB:Ugent:AqE:1650	Gammarus tigrinus	Sexton, 1939	Spp	2000-08-26 00:00:00.000	2000-08-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
BFN0017900009RUQ	PB:Ugent:AqE:2748	Proasellus coxalis	(Dollfus, 1892)	Spp	2000-08-26 00:00:00.000	2000-08-26 00:00:00.000	D	eigen data VMM	Sint-Laureins	St-Jan-in-Eremo, Zonnestraat, Zuidzijde	51,2560396558302	3,57535960263105	94612.0,216533.0	BD72	Imported
