id	occurrenceID	recordedBy	otherCatalogNumbers	eventDate	municipality	verbatimLocality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	identifiedBy	scientificName	taxonRank	scientificNameAuthorship
PB:Ugent:AqE:2135	PB:Ugent:AqE:2135	VMM	INBO:NBN:BFN0017900009SSS	16/06/1998	Mol		5.121.905	507.878	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1923	PB:Ugent:AqE:1923	VMM	INBO:NBN:BFN0017900009SSW	3/07/2003	Mol		5.122.472	510.844	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1950	PB:Ugent:AqE:1950	VMM	INBO:NBN:BFN0017900009SSX	24/05/2005	Mol		5.122.472	510.844	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1924	PB:Ugent:AqE:1924	VMM	INBO:NBN:BFN0017900009ST0	13/07/2003	Meerhout		5.109.992	510.274	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1903	PB:Ugent:AqE:1903	VMM	INBO:NBN:BFN0017900009ST1	2004	Meerhout		5.109.992	510.274	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1953	PB:Ugent:AqE:1953	VMM	INBO:NBN:BFN0017900009ST4	25/05/2005	Meerhout		5.109.779	510.886	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2131	PB:Ugent:AqE:2131	VMM	INBO:NBN:BFN0017900009ST5	26/05/1997	Grobbendonk		5.117.970	474.385	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2150	PB:Ugent:AqE:2150	VMM	INBO:NBN:BFN0017900009ST6	2004	Grobbendonk		5.119.395	475.363	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2114	PB:Ugent:AqE:2114	VMM	INBO:NBN:BFN0017900009ST9	19/05/1994	Geel		5.121.159	503.904	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1954	PB:Ugent:AqE:1954	VMM	INBO:NBN:BFN0017900009STH	26/05/2005	Neerpelt		5.122.929	548.373	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1956	PB:Ugent:AqE:1956	VMM	INBO:NBN:BFN0017900009STI	7/07/2005	Neerpelt		5.122.929	548.373	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1917	PB:Ugent:AqE:1917	VMM	INBO:NBN:BFN0017900009STJ	6/06/2002	Bocholt		5.119.821	554.55	30	Pieter Boets	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2052	PB:Ugent:AqE:2052	VMM	INBO:NBN:BFN0017900009STN	2/08/1995	Sittard-Geleen		5.104.088	576.342	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2091	PB:Ugent:AqE:2091	VMM	INBO:NBN:BFN0017900009STO	17/08/1998	Sittard-Geleen		5.104.088	576.342	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2019	PB:Ugent:AqE:2019	VMM	INBO:NBN:BFN0017900009STP	25/05/1993	Weert		5.121.656	558.311	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1799	PB:Ugent:AqE:1799	W. Gabriels	INBO:NBN:BFN0017900009STQ	25/07/2001	Weert		5.121.656	558.311	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2094	PB:Ugent:AqE:2094	VMM	INBO:NBN:BFN0017900009STR	18/06/1999	Antwerpen		5.124.082	441.963	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1767	PB:Ugent:AqE:1767	VMM	INBO:NBN:BFN0017900009STS	25/05/2000	Antwerpen		5.124.082	441.963	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2038	PB:Ugent:AqE:2038	VMM	INBO:NBN:BFN0017900009STT	6/06/1994	Antwerpen		5.123.789	445.465	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1789	PB:Ugent:AqE:1789	VMM	INBO:NBN:BFN0017900009STU	22/06/2001	Antwerpen		5.123.789	445.465	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2044	PB:Ugent:AqE:2044	VMM	INBO:NBN:BFN0017900009STV	25/04/1995	Beerse		5.132.786	485.693	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1786	PB:Ugent:AqE:1786	VMM	INBO:NBN:BFN0017900009STW	7/06/2001	Beerse		5.132.786	485.693	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1776	PB:Ugent:AqE:1776	VMM	INBO:NBN:BFN0017900009STX	24/04/2001	Beringen		5.105.461	530.14	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2086	PB:Ugent:AqE:2086	VMM	INBO:NBN:BFN0017900009STY	4/05/1998	Bilzen		5.090.082	556.648	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2021	PB:Ugent:AqE:2021	VMM	INBO:NBN:BFN0017900009STZ	29/06/1993	Bornem		5.109.132	423.915	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1770	PB:Ugent:AqE:1770	VMM	INBO:NBN:BFN0017900009SU0	27/06/2000	Brasschaat		5.132.141	450.54	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2064	PB:Ugent:AqE:2064	VMM	INBO:NBN:BFN0017900009SU1	5/09/1996	Dilsen-Stokkem		5.100.498	571.5	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1885	PB:Ugent:AqE:1885	VMM	INBO:NBN:BFN0017900009SU2	2/08/2004	Eeklo	Provinciaal Domein Het Leen, Kraaiweg	5.116.423	356.788	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2042	PB:Ugent:AqE:2042	VMM	INBO:NBN:BFN0017900009SU3	4/07/1994	Genk		5.093.659	548.572	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2047	PB:Ugent:AqE:2047	VMM	INBO:NBN:BFN0017900009SU4	14/06/1995	Genk		5.093.659	548.572	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2069	PB:Ugent:AqE:2069	VMM	INBO:NBN:BFN0017900009SU5	29/10/1996	Genk		5.093.659	548.572	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2087	PB:Ugent:AqE:2087	VMM	INBO:NBN:BFN0017900009SU6	6/05/1998	Genk		5.093.659	548.572	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1765	PB:Ugent:AqE:1765	VMM	INBO:NBN:BFN0017900009SU7	2/05/2000	Genk		5.093.659	548.572	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1778	PB:Ugent:AqE:1778	VMM	INBO:NBN:BFN0017900009SU8	16/05/2001	Genk		5.093.659	548.572	30	VMM	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1793	PB:Ugent:AqE:1793	W. Gabriels	INBO:NBN:BFN0017900009SU9	23/07/2001	Genk		5.093.659	548.572	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2027	PB:Ugent:AqE:2027	VMM	INBO:NBN:BFN0017900009SUA	18/10/1993	Genk		5.093.627	549.966	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2040	PB:Ugent:AqE:2040	VMM	INBO:NBN:BFN0017900009SUB	4/07/1994	Genk		5.093.627	549.966	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2048	PB:Ugent:AqE:2048	VMM	INBO:NBN:BFN0017900009SUC	14/06/1995	Genk		5.093.627	549.966	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2088	PB:Ugent:AqE:2088	VMM	INBO:NBN:BFN0017900009SUD	6/05/1998	Genk		5.093.627	549.966	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2093	PB:Ugent:AqE:2093	VMM	INBO:NBN:BFN0017900009SUE	3/05/1999	Genk		5.093.627	549.966	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2005	PB:Ugent:AqE:2005	VMM	INBO:NBN:BFN0017900009SUF	27/11/1990	Genk		5.093.690	549.996	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2008	PB:Ugent:AqE:2008	VMM	INBO:NBN:BFN0017900009SUG	3/07/1991	Genk		5.093.690	549.996	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2041	PB:Ugent:AqE:2041	VMM	INBO:NBN:BFN0017900009SUH	4/07/1994	Genk		5.093.690	549.996	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2062	PB:Ugent:AqE:2062	VMM	INBO:NBN:BFN0017900009SUI	26/07/1996	Genk		5.093.690	549.996	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2074	PB:Ugent:AqE:2074	VMM	INBO:NBN:BFN0017900009SUJ	23/05/1997	Ham		5.109.901	513.642	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1892	PB:Ugent:AqE:1892	VMM	INBO:NBN:BFN0017900009SUK	26/05/2004	Ham	Kwaadmechelen, Kanaalstr - Staatsbaan, onder Wijkmansbrug	5.109.901	513.642	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2100	PB:Ugent:AqE:2100	VMM	INBO:NBN:BFN0017900009SUL	3/08/1999	Herentals		5.118.642	483.191	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1772	PB:Ugent:AqE:1772	VMM	INBO:NBN:BFN0017900009SUM	8/08/2000	Herentals		5.118.642	483.191	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1966	PB:Ugent:AqE:1966	VMM	INBO:NBN:BFN0017900009SUN	16/11/1989	Herentals		5.116.782	483.21	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2009	PB:Ugent:AqE:2009	VMM	INBO:NBN:BFN0017900009SUO	6/05/1992	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2017	PB:Ugent:AqE:2017	VMM	INBO:NBN:BFN0017900009SUP	19/04/1993	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2033	PB:Ugent:AqE:2033	VMM	INBO:NBN:BFN0017900009SUQ	13/04/1994	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2045	PB:Ugent:AqE:2045	VMM	INBO:NBN:BFN0017900009SUR	5/05/1995	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1769	PB:Ugent:AqE:1769	VMM	INBO:NBN:BFN0017900009SUS	30/05/2000	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1788	PB:Ugent:AqE:1788	VMM	INBO:NBN:BFN0017900009SUT	14/06/2001	Herentals		5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1891	PB:Ugent:AqE:1891	VMM	INBO:NBN:BFN0017900009SUU	9/06/2004	Herentals	FC: zijweg Geelsebaan (einde zandweg tgo Honingstr.)	5.117.161	485.111	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1889	PB:Ugent:AqE:1889	VMM	INBO:NBN:BFN0017900009SUV	20/09/2004	Heusden-Zolder	Viversel, Zwembadstr, opw weg	5.099.909	525.948	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2043	PB:Ugent:AqE:2043	VMM	INBO:NBN:BFN0017900009SUW	23/08/1994	Kinrooi		5.115.981	569.901	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2075	PB:Ugent:AqE:2075	VMM	INBO:NBN:BFN0017900009SUX	17/06/1997	Lanaken		5.085.210	563.686	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2099	PB:Ugent:AqE:2099	VMM	INBO:NBN:BFN0017900009SUY	29/07/1999	Lanaken		5.088.880	568.23	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1794	PB:Ugent:AqE:1794	W. Gabriels	INBO:NBN:BFN0017900009SUZ	23/07/2001	Lanaken		5.089.109	568.3	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2071	PB:Ugent:AqE:2071	VMM	INBO:NBN:BFN0017900009SV0	6/05/1997	Lanaken		5.090.414	568.637	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2025	PB:Ugent:AqE:2025	VMM	INBO:NBN:BFN0017900009SV1	11/08/1993	Lummen		5.096.016	513.596	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2055	PB:Ugent:AqE:2055	VMM	INBO:NBN:BFN0017900009SV2	28/09/1995	Lummen		5.096.016	513.596	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2024	PB:Ugent:AqE:2024	VMM	INBO:NBN:BFN0017900009SV3	9/08/1993	Lummen		5.101.050	523.924	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1901	PB:Ugent:AqE:1901	VMM	INBO:NBN:BFN0017900009SV4	10/08/2004	Nijlen	Emblem, afw. Netekanaal	5.117.128	462.985	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2032	PB:Ugent:AqE:2032	VMM	INBO:NBN:BFN0017900009SV5	13/04/1994	Olen		5.115.891	486.147	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2057	PB:Ugent:AqE:2057	VMM	INBO:NBN:BFN0017900009SV6	19/04/1996	Olen		5.115.891	486.147	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1777	PB:Ugent:AqE:1777	VMM	INBO:NBN:BFN0017900009SV7	2/05/2001	Olen		5.115.891	486.147	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1792	PB:Ugent:AqE:1792	VMM	INBO:NBN:BFN0017900009SV8	28/06/2001	Olen		5.115.891	486.147	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1893	PB:Ugent:AqE:1893	VMM	INBO:NBN:BFN0017900009SV9	9/06/2004	Olen	thv sluis Olen	5.115.891	486.147	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2103	PB:Ugent:AqE:2103	VMM	INBO:NBN:BFN0017900009SVA	13/08/1999	Oudenaarde		5.086.623	363.201	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1813	PB:Ugent:AqE:1813	W. Gabriels	INBO:NBN:BFN0017900009SVB	22/07/2002	Oudenaarde		5.086.623	363.201	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1884	PB:Ugent:AqE:1884	VMM	INBO:NBN:BFN0017900009SVC	6/07/2004	Oudenaarde	Nederename, Kerk, Oudstrijdersstraat	5.086.623	363.201	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2059	PB:Ugent:AqE:2059	VMM	INBO:NBN:BFN0017900009SVD	5/07/1996	Ranst		5.122.426	459.886	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2078	PB:Ugent:AqE:2078	VMM	INBO:NBN:BFN0017900009SVE	28/08/1997	Ranst		5.115.988	460.749	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2046	PB:Ugent:AqE:2046	VMM	INBO:NBN:BFN0017900009SVF	8/06/1995	Ranst		5.119.939	462.157	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2060	PB:Ugent:AqE:2060	VMM	INBO:NBN:BFN0017900009SVG	8/07/1996	Ranst		5.119.939	462.157	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2095	PB:Ugent:AqE:2095	VMM	INBO:NBN:BFN0017900009SVH	18/06/1999	Ranst		5.119.939	462.157	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1890	PB:Ugent:AqE:1890	VMM	INBO:NBN:BFN0017900009SVI	10/08/2004	Ranst	Nijlensestw, zijweg naar kanaal, opw Molenbeek	5.117.625	463.652	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2011	PB:Ugent:AqE:2011	VMM	INBO:NBN:BFN0017900009SVJ	30/06/1992	Riemst		5.081.064	567.092	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2054	PB:Ugent:AqE:2054	VMM	INBO:NBN:BFN0017900009SVK	14/09/1995	Riemst		5.081.064	567.092	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2061	PB:Ugent:AqE:2061	VMM	INBO:NBN:BFN0017900009SVL	8/07/1996	Riemst		5.081.064	567.092	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1795	PB:Ugent:AqE:1795	W. Gabriels	INBO:NBN:BFN0017900009SVM	23/07/2001	Riemst		5.081.064	567.092	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2039	PB:Ugent:AqE:2039	VMM	INBO:NBN:BFN0017900009SVN	30/06/1994	Sint-Pieters-Leeuw		5.080.823	429.692	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2079	PB:Ugent:AqE:2079	VMM	INBO:NBN:BFN0017900009SVO	30/09/1997	Vorselaar		5.118.490	478.328	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2090	PB:Ugent:AqE:2090	VMM	INBO:NBN:BFN0017900009SVP	10/08/1998	Vorselaar		5.118.490	478.328	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2101	PB:Ugent:AqE:2101	VMM	INBO:NBN:BFN0017900009SVQ	3/08/1999	Vorselaar		5.118.490	478.328	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1821	PB:Ugent:AqE:1821	W. Gabriels	INBO:NBN:BFN0017900009SVR	11/09/2002	Vorselaar		5.118.490	478.328	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1898	PB:Ugent:AqE:1898	VMM	INBO:NBN:BFN0017900009SVS	10/09/2004	Vorselaar	Heiken(zijstr.), opw brug	5.118.490	478.328	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2050	PB:Ugent:AqE:2050	VMM	INBO:NBN:BFN0017900009SVT	18/07/1995	Willebroek		5.103.206	435.819	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2076	PB:Ugent:AqE:2076	VMM	INBO:NBN:BFN0017900009SVU	20/06/1997	Willebroek		5.103.206	435.819	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1888	PB:Ugent:AqE:1888	VMM	INBO:NBN:BFN0017900009SVV	24/05/2004	Willebroek	Tisselt, Brielen, aan verlichtingspaal K13	5.103.206	435.819	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2028	PB:Ugent:AqE:2028	VMM	INBO:NBN:BFN0017900009SVW	11/04/1994	Ravels		5.135.140	505.722	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2056	PB:Ugent:AqE:2056	VMM	INBO:NBN:BFN0017900009SVX	15/04/1996	Ravels		5.135.140	505.722	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2034	PB:Ugent:AqE:2034	VMM	INBO:NBN:BFN0017900009SVY	28/04/1994	Essen		5.146.277	442.493	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1816	PB:Ugent:AqE:1816	W. Gabriels	INBO:NBN:BFN0017900009SVZ	2/09/2002	Oud-Turnhout		5.133.092	499.208	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2098	PB:Ugent:AqE:2098	VMM	INBO:NBN:BFN0017900009SW0	29/07/1999	Oud-Turnhout		5.132.540	502.926	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1790	PB:Ugent:AqE:1790	VMM	INBO:NBN:BFN0017900009SW1	22/06/2001	Schoten		5.124.006	447.531	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2020	PB:Ugent:AqE:2020	VMM	INBO:NBN:BFN0017900009SW2	2/06/1993	Schoten		5.124.241	450.228	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1887	PB:Ugent:AqE:1887	VMM	INBO:NBN:BFN0017900009SW3	25/05/2004	Schoten	"Wijnegembaan-kanaalpad, tgo ""Houthandel Segers"""	5.124.241	450.228	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1785	PB:Ugent:AqE:1785	VMM	INBO:NBN:BFN0017900009SW5	7/06/2001	Schoten		5.129.281	454.679	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1886	PB:Ugent:AqE:1886	VMM	INBO:NBN:BFN0017900009SW6	25/05/2004	Schoten	Zwaan, Vaartdreef, opw. zwaaikom, sas 6, L.O.	5.129.281	454.679	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1822	PB:Ugent:AqE:1822	W. Gabriels	INBO:NBN:BFN0017900009SW7	11/09/2002	Kasterlee		5.123.392	499.164	30	W. Gabriels	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1823	PB:Ugent:AqE:1823	VMM	INBO:NBN:BFN0017900009SW8	11/09/2002	Dessel		5.123.962	506.924	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1895	PB:Ugent:AqE:1895	VMM	INBO:NBN:BFN0017900009SW9	10/09/2004	Dessel	Geelsebaan, Avoortbrug, afw.(BIO) en opw.(FC) weg	5.124.784	507.355	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2067	PB:Ugent:AqE:2067	VMM	INBO:NBN:BFN0017900009SWA	11/09/1996	Dessel		5.123.680	508.289	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2077	PB:Ugent:AqE:2077	VMM	INBO:NBN:BFN0017900009SWB	7/08/1997	Dessel		5.123.177	511.376	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2023	PB:Ugent:AqE:2023	VMM	INBO:NBN:BFN0017900009SWC	13/07/1993	Dessel		5.122.705	511.453	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2053	PB:Ugent:AqE:2053	VMM	INBO:NBN:BFN0017900009SWD	17/08/1995	Dessel		5.122.705	511.453	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2066	PB:Ugent:AqE:2066	VMM	INBO:NBN:BFN0017900009SWE	11/09/1996	Dessel		5.122.705	511.453	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1781	PB:Ugent:AqE:1781	VMM	INBO:NBN:BFN0017900009SWF	29/05/2001	Dessel		5.123.154	514.904	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2006	PB:Ugent:AqE:2006	VMM	INBO:NBN:BFN0017900009SWG	7/05/1991	Dessel		5.124.050	516.235	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2031	PB:Ugent:AqE:2031	VMM	INBO:NBN:BFN0017900009SWH	12/04/1994	Mol		5.121.520	506.0	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2016	PB:Ugent:AqE:2016	VMM	INBO:NBN:BFN0017900009SWI	14/04/1993	Mol		5.121.763	507.336	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2058	PB:Ugent:AqE:2058	VMM	INBO:NBN:BFN0017900009SWJ	7/06/1996	Mol		5.121.763	507.336	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1766	PB:Ugent:AqE:1766	VMM	INBO:NBN:BFN0017900009SWK	19/05/2000	Mol		5.121.905	507.878	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1780	PB:Ugent:AqE:1780	VMM	INBO:NBN:BFN0017900009SWL	29/05/2001	Mol		5.121.905	507.878	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2029	PB:Ugent:AqE:2029	VMM	INBO:NBN:BFN0017900009SWM	12/04/1994	Mol		5.122.472	510.844	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:1782	PB:Ugent:AqE:1782	VMM	INBO:NBN:BFN0017900009SWN	29/05/2001	Mol		5.122.472	510.844	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2089	PB:Ugent:AqE:2089	VMM	INBO:NBN:BFN0017900009SWO	28/05/1998	Mol		5.119.208	515.546	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2004	PB:Ugent:AqE:2004	VMM	INBO:NBN:BFN0017900009SWP	5/11/1990	Mol		5.123.211	516.501	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
PB:Ugent:AqE:2015	PB:Ugent:AqE:2015	VMM	INBO:NBN:BFN0017900009SWQ	8/04/1993	Mol		5.123.211	516.501	30	T. Warmoes	Orconectes limosus	species	(Rafinesque, 1817)
