"id","locationID","locality","countrCode","occurrenceStatus","eventDate","datasetID"
"PB:Ugent:AqE:236","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:681","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1721","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2339","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1355","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1702","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:547","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-08-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1356","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-08-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1747","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-08-21","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:545","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:544","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1357","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:237","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:546","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1359","ISO_3166-2:BE-VLG","Flandres","BE","present","1993-05-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:107","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:552","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-16","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2346","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2348","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-31","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:686","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1367","ISO_3166-2:BE-VLG","Flandres","BE","present","1996-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:689","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-28","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:558","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:559","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:560","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1366","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-06-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:238","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:690","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2579","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-08-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:322","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2333","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-08-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:44","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:104","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:542","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-05-06","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:677","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2259","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1128","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1131","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-02","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1132","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2716","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1130","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-13","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1129","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2715","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2263","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2469","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1135","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2717","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1133","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1736","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2718","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1134","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1735","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2470","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2264","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1141","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-10","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1137","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2719","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1140","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2721","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1138","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1139","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1136","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2720","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1146","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2722","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1142","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2723","ISO_3166-2:BE-VLG","Flandres","BE","present","1998-06-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2471","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1145","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1143","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-06-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1144","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1147","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-05-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1148","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1737","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2472","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1150","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1151","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2725","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1152","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2724","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1157","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-05-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1156","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2726","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1155","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-05-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1154","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1153","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1161","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2728","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-06-14","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1159","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-05-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2729","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-05-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1162","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2473","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2786","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-27","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1160","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2727","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-05-26","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1165","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1163","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-07-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1166","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2475","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1164","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2476","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1167","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-06-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1169","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-07-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1170","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2477","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-05-03","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2267","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-10-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1740","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2731","ISO_3166-2:BE-VLG","Flandres","BE","present","1997-06-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1171","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-07-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1172","ISO_3166-2:BE-VLG","Flandres","BE","present","1999-06-23","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:618","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:905","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:947","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:782","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2249","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2455","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:15","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-10-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:785","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:786","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2251","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:787","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:949","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2773","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-07","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2252","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2457","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1705","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-07-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:622","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-09-29","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2890","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-07-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:433","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:792","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2460","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-06-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2781","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-06-15","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:960","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:461","ISO_3166-2:BE-VLG","Flandres","BE","present","2005-07-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2464","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-03-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:961","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-11","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2752","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1012","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-24","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1011","ISO_3166-2:BE-VLG","Flandres","BE","present","2002-09-30","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1010","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2691","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2408","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-03-22","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:761","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:249","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-09-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:760","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:928","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2236","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-06-17","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2755","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:257","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-09-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2692","ISO_3166-2:BE-VLG","Flandres","BE","present","2008-09-01","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2756","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:766","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:930","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2239","ISO_3166-2:BE-VLG","Flandres","BE","present","2009-05-05","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1017","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1018","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2696","ISO_3166-2:BE-VLG","Flandres","BE","present","2007-07-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1038","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2697","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1049","ISO_3166-2:BE-VLG","Flandres","BE","present","2000-08-25","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1051","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-07-18","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1050","ISO_3166-2:BE-VLG","Flandres","BE","present","2003-08-19","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1048","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2417","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1052","ISO_3166-2:BE-VLG","Flandres","BE","present","2006-09-20","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1058","ISO_3166-2:BE-VLG","Flandres","BE","present","2001-11-12","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:1057","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
"PB:Ugent:AqE:2419","ISO_3166-2:BE-VLG","Flandres","BE","present","2004-08-09","http://dataset.inbo.be/alien-macro-invertebrates-flanders-occurrences"
